"CORAZON G. CLEMENA REAL ESTATE LESSOR","54, DANNY FLORO ST., (CGC CMPD)Bagong Ilog","APT REAL ESTATE LESSOR - BUILDING","54, DANNY FLORO ST.","(CGC CMPD)BAGONG ILOG","14.5705732","121.0701573"
"GIGA NATURAL PRODUCTS SPECIALIST CORPORATION","16 LAKEVIEW DRIVE, BAGONG ILOG","EX1 EXPORTER/MANUFACTURER; WSR WHOLESALER","16 LAKEVIEW DRIVE","BAGONG ILOG","14.5666619","121.0670681"
"ARCO UNLIMITED INDUSTRIES CORP.","16 SANTIAGO COR., AVIS EXT., BAGONG ILOG","SER CONSTRUCTION SERVICES","16 SANTIAGO COR., AVIS EXT.","BAGONG ILOG","14.5603649","121.0691334"
"CECILIA ALTA MODA","16 STA. ROSA DE LIMA, BAGONG ILOG","RET RETAILER; SER SERVICES","16 STA. ROSA DE LIMA","BAGONG ILOG","14.5669019","121.0722289"
"RENZRILL INSURANCE AGENCY","16, B. TATCO ST., BAGONG ILOG","IN6 INSURANCE (MAIN OFFICE); SER INSURANCE BROKER","16, B. TATCO ST.","BAGONG ILOG","14.5659938","121.0720278"
"NIYURIBA RAMEN FOOD HOUSE","16, SAN BUENAVENTURA ST, BAGONG ILOG","CAR CARENDERIA","16, SAN BUENAVENTURA ST","BAGONG ILOG","14.5656982","121.0710008"
"FUSE UNLIMITED SERVICE ENTERPRISE INC.","16, SANTIAGO ST. COR. AVIS EXTENSION, BAGONG ILOG","SER SERVICES","16, SANTIAGO ST. COR. AVIS EXTENSION","BAGONG ILOG","14.5603649","121.0691334"
"TANDEM ELECTRICAL CORPORATION","16, SANTIAGO ST. CORNER AVIS EXTENSION, BAGONG ILOG","SER ELECTRICAL SERVICES","16, SANTIAGO ST. CORNER AVIS EXTENSION","BAGONG ILOG","14.5603649","121.0691334"
"BEBOT DE JESUS CARINDERIA","16, STA. ROSA DE LIMA ST., BAGONG ILOG","CAR CARENDERIA","16, STA. ROSA DE LIMA ST.","BAGONG ILOG","14.5669019","121.0722289"
"1 DIGITAL MEDIA GROUP INC.","160 PASIG BLVD., BAGONG ILOG","SER SERVICES","160 PASIG BLVD.","BAGONG ILOG","14.5668524","121.0661496"
"TRUFFLES & MORE INC.","160 PASIG BLVD., BAGONG ILOG","RET RETAILER; WSR WHOLESALER","160 PASIG BLVD.","BAGONG ILOG","14.5668524","121.0661496"
"WWME-DPZ INC.","160, PASIG BLVD., BAGONG ILOG","ADM ADMIN. OFFICE","160, PASIG BLVD.","BAGONG ILOG","14.5668524","121.0661496"
"LEAGUE OF EVENT AND ACTIVATION AGENCIES OF THE PHILIPPINES-LEAP, INC.","160, PASIG BLVD., BAGONG ILOG","ADM NON STOCK, NON PROFIT","160, PASIG BLVD.","BAGONG ILOG","14.5668524","121.0661496"
"IMC-HEALTH INC.","160, PASIG BOULEVARD, BAGONG ILOG","SER SERVICES","160, PASIG BOULEVARD","BAGONG ILOG","14.5668524","121.0661496"
"PIXELEYES MULTI-MEDIA INC.","160PASIG BLVD., BAGONG ILOG , PASIG CITY, BAGONG ILOG","SER SERVICES","160PASIG BLVD., BAGONG ILOG , PASIG CITY","BAGONG ILOG","14.5668524","121.0661496"
"TOPSON DEVELOPMENT INCORPORATED","161 PASIG BLVD., BAGONG ILOG","APT REAL ESTATE - COMMERCIAL","161 PASIG BLVD.","BAGONG ILOG","14.567309","121.066297"
"POWERCAP TRADING - BRANCH","166, LAKEVIEW DRIVE, BAGONG ILOG","WSE WAREHOUSE","166, LAKEVIEW DRIVE","BAGONG ILOG","14.5676153","121.066505"
"JAMJAM WATER REFILLING STATION","166, LAKEVIEW DRIVE, Bagong Ilog","RET WATER REFILLING STATION","166, LAKEVIEW DRIVE","BAGONG ILOG","14.5676153","121.066505"
"ROBINSONS CONVENIENCE STORES, INC.","168 WESTLAKE BLDG., LAKEVIEW DRIVE, BAGONG ILOG","FIX BEER; SER BILLS PAYMENTS; FIX CIGARETTE; ES3 ES3 ESSENTIAL COMMODITIES - RETAILER; FIX FIX TAXES - LOCAL WINE; FIX IMPORTED WINE; SER REMITTANCE SERVICES; RES RESTAURANT; RET RETAILER","168 WESTLAKE BLDG., LAKEVIEW DRIVE","BAGONG ILOG","14.5681273","121.0667754"
"DITO TELECOMMUNITY CORPORATION","168 WESTLAKE BUILDING, PASIG BLVD., BAGONG ILOG","SER CELL SITE","168 WESTLAKE BUILDING, PASIG BLVD.","BAGONG ILOG","14.5676681","121.0663064"
"LBQ APARTMENT","17 SAN ROQUE ST., BAGONG ILOG","APT LESSOR - APARTMENT RESIDENTIAL","17 SAN ROQUE ST.","BAGONG ILOG","14.5610743","121.0695395"
"MAMAPITA CAKES SHOP","17 UNIT-B, E. RODRIGUEZ JR. AVE., COR. DANNY FLORO ST,, BAGONG ILOG","RET CAKE RETAILER","17 UNIT-B, E. RODRIGUEZ JR. AVE., COR. DANNY FLORO ST,","BAGONG ILOG","14.5661821","121.0702753"
"LAMANILAO PROPERTY LEASING","17, J.P. RIZAL ST., BAGONG ILOG","APT COMMERCIAL APARTMENT","17, J.P. RIZAL ST.","BAGONG ILOG","14.5653911","121.06934"
"LAMANILAO SARI-SARI STORE","17, J.P. RIZAL ST., BAGONG ILOG","SAR SARI-SARI STORE","17, J.P. RIZAL ST.","BAGONG ILOG","14.5653911","121.06934"
"TOSC TRADING","17, PASIG BLVD., BAGONG ILOG","SER REPAIR SERVICES; RET RETAILER","17, PASIG BLVD.","BAGONG ILOG","14.5649974","121.0655436"
"ISON, PURIFICACION","17-A FLORES STREET, BAGONG ILOG","SAR SARI-SARI STORE","17-A FLORES STREET","BAGONG ILOG","14.5650662","121.071708"
"COOPTECHNOLOGIES, INC.","170, PASIG BLVD., BAGONG ILOG","WSE WAREHOUSE","170, PASIG BLVD.","BAGONG ILOG","14.5681671","121.0663263"
"GOLDEN LIFESTYLE INTERNATIONAL INC.","172, PASIG BLVD., BAGONG ILOG","RET TRADING","172, PASIG BLVD.","BAGONG ILOG","14.5684065","121.0663753"
"ETICA SPA","172, PASIG BLVD., BAGONG ILOG","SER SPA","172, PASIG BLVD.","BAGONG ILOG","14.5684065","121.0663753"
"A TO Z SARI-SARI STORE","18 AURELLANA ST., BAGONG ILOG","WSR WHOLESALER; FIX BEER; FIX CIGARETTE; SAR SARI-SARI STORE","18 AURELLANA ST.","BAGONG ILOG","14.5623469","121.0692937"
"VICRAM CORPORATION","18 BANNER ST., BAGONG ILOG","RET TRADING","18 BANNER ST.","BAGONG ILOG","14.5699097","121.0686703"
"RMS APARTMENT","18 SAN BUENAVENTURA ST., BAGONG ILOG","APT LESSOR - APARTMENT RESIDENTIAL","18 SAN BUENAVENTURA ST.","BAGONG ILOG","14.5656295","121.0709618"
"MINOE TRADING","18, BANNER ST., BAGONG ILOG","RET TRADING","18, BANNER ST.","BAGONG ILOG","14.5699097","121.0686703"
"A.CALIMLIM ENTERPRISE","182 SHAW BLVD EXT., BAGONG ILOG","RES CANTEEN","182 SHAW BLVD EXT.","BAGONG ILOG","14.5697495","121.0664752"
"TERMAX ROAD MARKERS AND SIGNAGES INC.","19 L. INTALAN ST., BAGONG ILOG","RET TRADING","19 L. INTALAN ST.","BAGONG ILOG","14.563168","121.071691"
"HIGH SE7EN'S TRADING INC.","19, C. VALIENTE ST., Bagong Ilog","APT LESSOR COMMERCIAL LOT ONLY; RET RETAILER","19, C. VALIENTE ST.","BAGONG ILOG","14.5643309","121.0720675"
"ROSWELL REALTY & DEVELOPMENT CORP.","19, E. RODRIGUEZ JR. AVENUE, C-5, BAGONG ILOG","APT REALTY","19, E. RODRIGUEZ JR. AVENUE, C-5","BAGONG ILOG","14.5704662","121.0708178"
"TERMS CONCRETE TESTING","19, L. INTALAN ST., BAGONG ILOG","SER SERVICES/TESTING","19, L. INTALAN ST.","BAGONG ILOG","14.563168","121.071691"
"WTZEK ALLIED AND SUPPORT SERVICES INC.","19L INTALAN ST., BAGONG ILOG","SER SERVICES","19L INTALAN ST.","BAGONG ILOG","14.5653911","121.06934"
"CASPERS KITCHEN VENTURES INC.","1ST TO 3RD FLOORS, FORTUNE BUILDING ANNEX, NO. 17, LAKEVIEW DRIVE, Bagong Ilog","BSM BIG SCALE MANUFACTURER; RET RETAILER","1ST TO 3RD FLOORS, FORTUNE BUILDING ANNEX, NO. 17, LAKEVIEW DRIVE","BAGONG ILOG","14.5654656","121.0662189"
"DONDON LPG TRADING","2 A, FLORES ST., BAGONG ILOG","RET RETAILER - LPG (TAX EXEMPT)","2 A, FLORES ST.","BAGONG ILOG","14.5647854","121.0714888"
"BOLAÑOS EATERY","2 B, AVIS ST. COR. F. INTALAN ST., BAGONG ILOG","CAR EATERY","2 B, AVIS ST. COR. F. INTALAN ST.","BAGONG ILOG","14.5624923","121.069362"
"G & S PACKAGING CORPORATION","2 E, MEJIA ST., BAGONG ILOG","BSM BIG SCALE MANUFACTURER; WSE WAREHOUSE","2 E, MEJIA ST.","BAGONG ILOG","14.5646563","121.0696384"
"CRUZ ULDARICO S.","2 E. RODRIGUEZ AVE., BAGONG ILOG","APT LESSOR - APARTMENT RESIDENTIAL","2 E. RODRIGUEZ AVE.","BAGONG ILOG","14.5665826","121.0705766"
"HILARIO, FE ESPERANZA","2 FELIPE PIKE ST., BAGONG ILOG","APT LESSOR - APARTMENT RESIDENTIAL","2 FELIPE PIKE ST.","BAGONG ILOG","14.5653756","121.0690934"
"MEDZONE MEDICAL CLINIC","2 IKONG ST., Bagong Ilog","SER SERVICES","2 IKONG ST.","BAGONG ILOG","14.5606882","121.0685315"
"MEGA WORLD CORPORATION","2, AVIS ST, BAGONG ILOG","WSE WAREHOUSE","2, AVIS ST","BAGONG ILOG","14.5622301","121.0716603"
"CANOZA SARI-SARI STORE","2, BUENAVENTURA ST., BAGONG ILOG","FIX BEER; FIX CIGARETTE; FIX FIX TAXES - LOCAL WINE; SAR SARI-SARI STORE","2, BUENAVENTURA ST.","BAGONG ILOG","14.5653911","121.06934"
"PHINE BATOBATO SARI-SARI STORE","2, C. VALIENTE ST., BAGONG ILOG","SAR SARI-SARI STORE","2, C. VALIENTE ST.","BAGONG ILOG","14.5641358","121.0716042"
"RCVL. VULCANIZING SHOP","2, E. RODRIGUEZ  AVE., BAGONG ILOG","SER VULCANIZING","2, E. RODRIGUEZ  AVE.","BAGONG ILOG","14.5665826","121.0705766"
"DOTHIES FOOD STATION","2, E. RODRIGUEZ JR. AVE., BAGONG ILOG","RES EATERY","2, E. RODRIGUEZ JR. AVE.","BAGONG ILOG","14.5665826","121.0705766"
"AVC COMMERCIAL UNIT LEASING","2, E. RODRIGUEZ JR. AVE., BAGONG ILOG","APT COMMERCIAL UNIT","2, E. RODRIGUEZ JR. AVE.","BAGONG ILOG","14.5665826","121.0705766"
"DEL WATER STATION SUPPLY TRADING","2, E. RODRIGUEZ JR. AVE., BAGONG ILOG","RET RETAILER","2, E. RODRIGUEZ JR. AVE.","BAGONG ILOG","14.5665826","121.0705766"
"GGWC REAL ESTATE LEASING","2, FELIPE PIKE ST., BAGONG ILOG","APT REAL ESTATE - COMMERCIAL","2, FELIPE PIKE ST.","BAGONG ILOG","14.5653756","121.0690934"
"INES AND ANDRES ONLINE STORE","2, LAKE VIEW DRIVE, BAGONG ILOG","RET RET ONLINE SHOPPING","2, LAKE VIEW DRIVE","BAGONG ILOG","14.5652923","121.0681084"
"MAI MAI VEGETABLES STORE","2, R. VALDEZ STREET, BAGONG ILOG","ES3 ESSENTIAL COMMODITIES/VEGETABLE","2, R. VALDEZ STREET","BAGONG ILOG","14.5639446","121.0697947"
"J'S COMMERCIAL SPACE RENTAL","2, SGT. G. SANTOS ST., BAGONG ILOG","APT LESSOR COMMERCIAL SPACE","2, SGT. G. SANTOS ST.","BAGONG ILOG","14.5658871","121.0709962"
"ONEHUB LAUNDRY SERVICES","2, SGT. PASCUA ST., BAGONG ILOG","SER LAUNDRY","2, SGT. PASCUA ST.","BAGONG ILOG","14.5653911","121.06934"
"CRYSTALSAN WATER REFILLING STATION","2, SGT. PASCUA ST., BAGONG ILOG","RET WATER REFILLING STATION","2, SGT. PASCUA ST.","BAGONG ILOG","14.5653911","121.06934"
"ALOU FOOD STORE","2, SGT. SANTOS ST., BAGONG ILOG","RET FOOD RETAILER; SAR SARI-SARI STORE","2, SGT. SANTOS ST.","BAGONG ILOG","14.5658871","121.0709962"
"ECS GLOBAL OUTSOURCING, INC.","2/F FORTUNE BLDG #144 PASIG BLVD., BAGONG ILOG","SER BUSINESS PROCESS OUTSOURCING","2/F FORTUNE BLDG #144 PASIG BLVD.","BAGONG ILOG","14.5657121","121.0659189"
"ECS AND ASSOCIATES","2/F FORTUNE BLDG. 144, PASIG BLVD., BAGONG ILOG","SER ACCOUNTING & AUDITING FIRM","2/F FORTUNE BLDG. 144, PASIG BLVD.","BAGONG ILOG","14.5657121","121.0659189"
"TRAVELINEAS, INC.","2/F FORTUNE BLDG.,144, PASIG BLVD., BAGONG ILOG","TA TRAVEL AGENCY","2/F FORTUNE BLDG.,144, PASIG BLVD.","BAGONG ILOG","14.5657121","121.0659189"
"COURTSIDE INC.","2/F RIMA BLDG. 161, PASIG BLVD.,, BAGONG ILOG","ADM ADMIN. OFFICE","2/F RIMA BLDG. 161, PASIG BLVD.,","BAGONG ILOG","14.5674066","121.0661996"
"COOKO CULINARY AND BARISTA ACADEMY INC.","2/F SKYGATE BLDG. 4, E. RODRIGUEZ JR. AVE., BAGONG ILOG","SER TRAINING CENTER","2/F SKYGATE BLDG. 4, E. RODRIGUEZ JR. AVE.","BAGONG ILOG","14.5669629","121.0708097"
"BLUE WONDER COFFEE AND BEAN ROASTERY","2/F SKYGATE BLDG.4, E. RODRIGUEZ JR. AVE., BAGONG ILOG","RES COFFEE SHOP","2/F SKYGATE BLDG.4, E. RODRIGUEZ JR. AVE.","BAGONG ILOG","14.5669629","121.0708097"
"GOLDEN ARMS SECURITY AGENCY","2/F UNIT-C 168 WEST LAKE BLDG., LAKEVIEW DRIVE, BAGONG ILOG","SCA SECURITY AGENCY","2/F UNIT-C 168 WEST LAKE BLDG., LAKEVIEW DRIVE","BAGONG ILOG","14.5681273","121.0667754"
"PROMEX, INC.","2/F VISION BLDG. 162, PASIG BLVD., BAGONG ILOG","SER AGENCY","2/F VISION BLDG. 162, PASIG BLVD.","BAGONG ILOG","14.567159","121.066117"
"CAREER SEEKERS CO.","2/F VISION BLDG., PASIG BLVD., BAGONG ILOG","SER RECRUITMENT","2/F VISION BLDG., PASIG BLVD.","BAGONG ILOG","14.5635598","121.0690161"
"R & D LAUNDRY SHOP","20 BUENAVENTURA ST., BAGONG ILOG","SER LAUNDRY","20 BUENAVENTURA ST.","BAGONG ILOG","14.5653911","121.06934"
"DEREK SARI-SARI STORE","20, DR. M. FLORES ST., BAGONG ILOG","ES3 POULTRY SUPPLY; SAR SARI-SARI STORE","20, DR. M. FLORES ST.","BAGONG ILOG","14.5629162","121.0697678"
"BLUERAIN SOLAR CORPORATION","20, LIMJOCO ST., BAGONG ILOG","RET RETAILER; SER SERVICES","20, LIMJOCO ST.","BAGONG ILOG","14.5624573","121.0705479"
"PUREFIRST WATER REFILLING STATION","20, SAN BUENAVENTURA COR. SGT. SANTOS ST., BAGONG ILOG","RET WATER REFILLING STATION","20, SAN BUENAVENTURA COR. SGT. SANTOS ST.","BAGONG ILOG","14.5658609","121.0709913"
"JONNA'S HAIR SALON","20, SAN BUENAVENTURA STREET, BAGONG ILOG","SER SALON","20, SAN BUENAVENTURA STREET","BAGONG ILOG","14.5658609","121.0709913"
"MINI SARI-SARI STORE","20, SGT. PASCUA ST.,, BAGONG ILOG","SAR SARI-SARI STORE","20, SGT. PASCUA ST.,","BAGONG ILOG","14.5653911","121.06934"
"MLA FOOD MEDIA","20-A, F. INTALAN ST., BAGONG ILOG","SER SERVICES","20-A, F. INTALAN ST.","BAGONG ILOG","14.5617522","121.0700829"
"TRIPLE I CRUZ HOG TRADING","20-A, F. INTALAN STREET, BAGONG ILOG","RET RETAILER; WSR WHOLESALER","20-A, F. INTALAN STREET","BAGONG ILOG","14.5617522","121.0700829"
"PMS WAREHOUSE LEASING","200 CANLEY ROAD, BAGONG ILOG","APT LESSOR COMMERCIAL SPACE","200 CANLEY ROAD","BAGONG ILOG","14.5717767","121.0684794"
"PRESTIGE MANILA FOOD CONCEPTS INC.","200, CANLEY ROAD, Bagong Ilog","FIX BEER; FIX FIX TAXES - LOCAL WINE; FIX IMPORTED WINE; RES RESTAURANT","200, CANLEY ROAD","BAGONG ILOG","14.5717767","121.0684794"
"MANILA FOOD COMMUNICATIONS CO.","20A F. INTALAN ST., BAGONG ILOG","SER SERVICES","20A F. INTALAN ST.","BAGONG ILOG","14.5617522","121.0700829"
"YULO, ROSARIO MADRIAGA","21 DR. M. FLORES ST., (TALIPAPA), ., BAGONG ILOG","ES3 ESSENTIAL COMMODITIES - RETAILER","21 DR. M. FLORES ST., (TALIPAPA), .","BAGONG ILOG","14.5624939","121.0699637"
"TOPFIT ADVENTURE CORPORATION","21, J.P. RIZAL AVE., BAGONG ILOG","RET RETAILER; SER SERVICES; APT SUB-LESSOR","21, J.P. RIZAL AVE.","BAGONG ILOG","14.5653911","121.06934"
"BIGBREW BAGONG ILOG PASIG FOOD AND BEVERAGE HOUSE","21, SGT. PASCUA ST., BAGONG ILOG","RET RETAILER","21, SGT. PASCUA ST.","BAGONG ILOG","14.5653911","121.06934"
"WILMAR'S EATERY","21, SGT. PASCUA ST., BAGONG ILOG","CAR EATERY","21, SGT. PASCUA ST.","BAGONG ILOG","14.5653911","121.06934"
"ROCKET LAND, INC.","22 FELIPE PIKE ST., BAGONG ILOG","APT LOT ONLY","22 FELIPE PIKE ST.","BAGONG ILOG","14.5684386","121.0694215"
"STA. INES LANDHOLDINGS, INC.","22 KAGANDAHAN ST., BAGONG ILOG","APT LESSOR - APARTMENT RESIDENTIAL","22 KAGANDAHAN ST.","BAGONG ILOG","14.5671176","121.0675295"
"TRADE KORBAN INCORPORATED","22 KALAYAAN ST., KAWILIHAN VILLAGE, ., BAGONG ILOG","APT LEASING; WSR WHOLESALER","22 KALAYAAN ST., KAWILIHAN VILLAGE, .","BAGONG ILOG","14.5676915","121.0681977"
"BLAZE ATHLETICS SPORTS APPAREL SHOP","22, E. RODRIGUEZ JR. AVE., BAGONG ILOG","SER DRESS SHOP","22, E. RODRIGUEZ JR. AVE.","BAGONG ILOG","14.5712347","121.0710865"
"DSB LEADERSHIP AND MANAGEMENT CONSULTANCY SERVICES","22, E. RODRIGUEZ JR. AVE., BAGONG ILOG","SER MANAGEMENT & CONSULTANCY","22, E. RODRIGUEZ JR. AVE.","BAGONG ILOG","14.5712347","121.0710865"
"RARI HAUS","22, E. RODRIGUEZ JR. AVE., BAGONG ILOG","APT REALTY","22, E. RODRIGUEZ JR. AVE.","BAGONG ILOG","14.5712347","121.0710865"
"SACHO J HARDWARE","22, SAN BUENAVENTURA ST, BAGONG ILOG","RET HARDWARE","22, SAN BUENAVENTURA ST","BAGONG ILOG","14.5659114","121.0710504"
"BETH CARINDERIA","22, SGT. PASCUA ST., BAGONG ILOG","RET RETAILER","22, SGT. PASCUA ST.","BAGONG ILOG","14.5653911","121.06934"
"TERNALAC MERCHANDISING","22-B SAN BUENAVENTURA ST., BAGONG ILOG","RET OFFICE SUPPLIES","22-B SAN BUENAVENTURA ST.","BAGONG ILOG","14.5660401","121.0711186"
"AQUARIAN DROPS WATER REFILLING STATION","22-E, SGT. PASCUA ST., BAGONG ILOG","RET WATER REFILLING STATION","22-E, SGT. PASCUA ST.","BAGONG ILOG","14.5653911","121.06934"
"ADVARGO CONSTRUCTION AND TRADING INC.","2225  WEST TOWER LUMIERE RESIDENCES, PASIG BLVD., BAGONG ILOG","SER CONSTRUCTION SERVICES; RET TRADING","2225  WEST TOWER LUMIERE RESIDENCES, PASIG BLVD.","BAGONG ILOG","14.5695891","121.0665511"
"HARFAI INCORPORATED","23 PVT. AURELLANA COR, SAN ROQUE EXT., BAGONG ILOG","SER GENERAL CONSTRUCTION BUSINESS","23 PVT. AURELLANA COR, SAN ROQUE EXT.","BAGONG ILOG","14.5616855","121.068732"
"MHEAN CARINDERIA","23, PVT. AURELLANA ST., BAGONG ILOG","CAR CARENDERIA","23, PVT. AURELLANA ST.","BAGONG ILOG","14.5616855","121.068732"
"DESMARK CORPORATION","25 J. P. RIZAL ST., BAGONG ILOG","RET RETAILER - MOTORCYCLE; SER SERVICES","25 J. P. RIZAL ST.","BAGONG ILOG","14.565516","121.0699872"
"FCL HAGIOS ENTERPRISES - BRANCH BG. ILOG","25 J.P. RIZAL ST, BAGONG ILOG","RET TRADING","25 J.P. RIZAL ST","BAGONG ILOG","14.565516","121.0699872"
"MOTOR ACE PHILIPPINES, INC.","25 J.P. RIZAL ST., BAGONG ILOG","RET RETAILER - MOTORCYCLE; SER MOTORCYCLE","25 J.P. RIZAL ST.","BAGONG ILOG","14.565516","121.0699872"
"D'S ENTERPRISE","25, J. P. RIZAL ST., BAGONG ILOG","APT LEASING","25, J. P. RIZAL ST.","BAGONG ILOG","14.565516","121.0699872"
"JBE RENTAL OPC","25, J.P. RIZAL AVE., BAGONG ILOG","APT LESSOR COMMERCIAL SPACE; SER SERVICES","25, J.P. RIZAL AVE.","BAGONG ILOG","14.5653911","121.06934"
"DESMARK CORPORATION","25, J.P. RIZAL ST., BAGONG ILOG","RET RETAILER; SER SERVICES","25, J.P. RIZAL ST.","BAGONG ILOG","14.565516","121.0699872"
"BAYBAYIN TRADE OPC","25, LAKEVIEW DRIVE, BAGONG ILOG","RET TRADING","25, LAKEVIEW DRIVE","BAGONG ILOG","14.5682337","121.067022"
"PIT PARKING SPACE RENTAL","26 B., INTERIOR VELASQUEZ ST., BAGONG ILOG","APT PARKING SPACE","26 B., INTERIOR VELASQUEZ ST.","BAGONG ILOG","14.5639448","121.0705575"
"CIANBEE FURNITURE MANUFACTURING","26, PVT. AURELLANA ST., BAGONG ILOG","RET RETAILER; SSM SMALL SCALE MANUFACTURER","26, PVT. AURELLANA ST.","BAGONG ILOG","14.5615192","121.0683185"
"JERICHO'S SARI-SARI STORE","27, PVT. AURELLANA ST., BAGONG ILOG","SAR SARI-SARI STORE","27, PVT. AURELLANA ST.","BAGONG ILOG","14.561421","121.068487"
"CROSSTRADE SUPPLIES & SERVICES, INC.","27, SAN BUENAVENTURA ST, BAGONG ILOG","APT LESSOR - APARTMENT RESIDENTIAL","27, SAN BUENAVENTURA ST","BAGONG ILOG","14.5670127","121.0714826"
"DMD PRINTING SERVICES CORPORATION","28 KABUTIHAN ST. KAWILIHAN VILL., BAGONG ILOG","PRN PRINTING PRESS","28 KABUTIHAN ST. KAWILIHAN VILL.","BAGONG ILOG","14.5665339","121.0671719"
"TRYNEW PH ACTIVATIONS INC.","28, FELIPE PIKE ST., BAGONG ILOG","WSE WAREHOUSE","28, FELIPE PIKE ST.","BAGONG ILOG","14.568514","121.0690858"
"AARON & FRANC'S CARWASH AND DETAILING SERVICES","28, PASIG BLVD., BAGONG ILOG","SER CAR WASH/REPAIRS","28, PASIG BLVD.","BAGONG ILOG","14.5639672","121.0698411"
"A3MS ENTERPRISE","28, PASIG BLVD. EXTN., Bagong Ilog","RES RESTAURANT","28, PASIG BLVD. EXTN.","BAGONG ILOG","14.5655437","121.0699995"
"MNL AUTO DEAL CARWASH AND DETAILING SERVICES","28, PASIG BOULEVARD, BAGONG ILOG","SER CAR WASH; APT SUB-LESSOR","28, PASIG BOULEVARD","BAGONG ILOG","14.5639672","121.0698411"
"G. FAUSTINO MEDICAL CENTER","28, STA. ROSA DE LIMA ST., BAGONG ILOG","DEN DENTAL CLINIC","28, STA. ROSA DE LIMA ST.","BAGONG ILOG","14.5672312","121.0725348"
"3331 TRADING","29 DR. M. FLORES ST., BAGONG ILOG","RET GENERAL MERCHANDISE; WSR WHOLESALER","29 DR. M. FLORES ST.","BAGONG ILOG","14.5659552","121.0721705"
"KIM ZAREN SARI-SARI STORE","29 L, INTALAN ST., BAGONG ILOG","SAR SARI-SARI STORE","29 L, INTALAN ST.","BAGONG ILOG","14.5628012","121.071898"
"SENG APARTMENT","29 M., FLORES ST., Bagong Ilog","APT LESSOR LEASING RESIDENTIAL","29 M., FLORES ST.","BAGONG ILOG","14.562116","121.070351"
"ARMORED TRANSPORT PLUS, INCORPORATED","2A, AVIS ST, BAGONG ILOG","WSE WAREHOUSE","2A, AVIS ST","BAGONG ILOG","14.5622301","121.0716603"
"ZYLAH'S DIMSUM & NOODLES FOOD HOUSE","2ND FLOOR R.M.C., PASIG BOULEVARD, BAGONG ILOG","RET FOOD KIOSK","2ND FLOOR R.M.C., PASIG BOULEVARD","BAGONG ILOG","14.5632873","121.0660398"
"JAMERT FOOD KIOSK","2ND FLOOR RIZAL MEDICAL CENTER, PASIG BLVD., BAGONG ILOG","RET FOOD KIOSK","2ND FLOOR RIZAL MEDICAL CENTER, PASIG BLVD.","BAGONG ILOG","14.5632873","121.0660398"
"SANDWICHBOX FOOD STALL","2ND FLOOR RMC BLDG.,, PASIG BLVD.,, BAGONG ILOG","RET FOOD STALL","2ND FLOOR RMC BLDG.,, PASIG BLVD.,","BAGONG ILOG","14.5632873","121.0660398"
"THE FRACTURED FORK CORP.","2ND LEVEL WING-A RIZAL MEDICAL FOOD HALL, RIZAL MEDICAL CENTER, BAGONG ILOG","RET KIOSK","2ND LEVEL WING-A RIZAL MEDICAL FOOD HALL, RIZAL MEDICAL CENTER","BAGONG ILOG","14.5632873","121.0660398"
"SACRED HEART OF JESUS PHARMACY","3 M, SAN BUENAVENTURA ST, BAGONG ILOG","DRG PHARMACY; RET RETAILER","3 M, SAN BUENAVENTURA ST","BAGONG ILOG","14.5653695","121.0705755"
"MANFORT APARTMENT","3, PASIG BLVD., BAGONG ILOG","APT LESSOR - APARTMENT RESIDENTIAL","3, PASIG BLVD.","BAGONG ILOG","14.5649903","121.0655426"
"NL ONLINE SHOP","3, SAN ROQUE, BAGONG ILOG","RET RETAILER","3, SAN ROQUE","BAGONG ILOG","14.56153","121.068844"
"PLEDGE FUND LENDING CORP.","3/F RM. 307 P&J BLDG., PASIG BLVD. COR. E. RODRIGUEZ JR. AVE., BAGONG ILOG","IN6 LENDING","3/F RM. 307 P&J BLDG., PASIG BLVD. COR. E. RODRIGUEZ JR. AVE.","BAGONG ILOG","14.5663421","121.0707889"
"EM-CORE FOUNDATION INC.","3/F VISION BLDG. 162, PASIG BLVD.,, BAGONG ILOG","ADM ADMIN. OFFICE","3/F VISION BLDG. 162, PASIG BLVD.,","BAGONG ILOG","14.567159","121.066117"
"MARIA M. STA. ANA HOUSE RENTAL","30 A., FLORES ST., BAGONG ILOG","APT LESSOR - APARTMENT RESIDENTIAL","30 A., FLORES ST.","BAGONG ILOG","14.5656022","121.071931"
"C AND S APARTMENTS","30 C & S BLDG., PASIG BLVD., BAGONG ILOG","APT LESSOR - APARTMENT RESIDENTIAL","30 C & S BLDG., PASIG BLVD.","BAGONG ILOG","14.5635598","121.0690161"
"CONTRERAS SPACE RENTAL","30 C & S BLDG., PASIG BLVD. (C-5), BAGONG ILOG","APT APT RENTAL OF BILLBOARD","30 C & S BLDG., PASIG BLVD. (C-5)","BAGONG ILOG","14.5635598","121.0690161"
"MVRFS INSURANCE CONSULTANCY","30 SAN BUENAVENTURA ST., BAGONG ILOG","SER CONSULTANCY","30 SAN BUENAVENTURA ST.","BAGONG ILOG","14.5668793","121.0714995"
"ANYANA RICE TRADING","30, M. FLORES ST., BAGONG ILOG","ES3 ESSENTIAL COMMODITIES - RETAILER","30, M. FLORES ST.","BAGONG ILOG","14.5620945","121.070447"
